"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","where_state","where_town","religion_modifer","sign_modifer","cpp","cpp_fluently","cpp_okay","cpp_poorly","lisp","lisp_fluently","lisp_okay","lisp_poorly","asian","black","hispanic_latin","indian","middle_eastern","native_american","other","pacific_islander","white","essay_length","art","being","biotech","care","climbing","code","coding","company","computer","computers","dancing","data","developer","ender","engineer","engineering","eyes","family","feynman","firefly","fixing","friend","geek","geeky","girl","hair","heart","honest","im","internet","lab","laugh","law","listening","lol","love","math","matrix","mechanical","name","nerd","old","problems","programmer","programming","relationship","robots","school","science","scientist","silicon","smile","software","solve","solving","startup","stephenson","student","systems","teacher","tech","techie","technical","technology","therapist","true","web","websites","wine","writing"
44,"bodytype_missing","mostly_anything","drinks_missing","never","graduated_from_high_school",67,"missing",2,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","judaism","taurus","no","single","california","berkeley","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.37106786227174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,"a_little_extra","diet_missing","not_at_all","never","ed_missing",68,"inc60000",71,"kids_missing","straight","has_dogs","christianity","virgo","no","single","california","san_rafael","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.21031851982623,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"fit","anything","socially","drugs_missing","graduated_from_college_university",71,"missing",64,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single","california","palo_alto","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.54157924394658,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"average","anything","often","sometimes","graduated_from_college_university",71,"inc40000",1,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","virgo","yes","single","california","oakland","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.44855173920158,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"average","mostly_anything","socially","never","graduated_from_college_university",54,"missing",12,"has_kids_and_might_want_more","straight","likes_dogs_and_likes_cats","christianity","cancer","no","single","california","redwood_city","and_very_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11360915107303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,"full_figured","mostly_anything","socially","never","graduated_from_masters_program",65,"missing",19,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","other","gemini","no","single","california","san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.45055700941833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"overweight","diet_missing","rarely","never","working_on_college_university",75,"missing",238,"kids_missing","gay","pets_missing","other","virgo","no","single","california","san_bruno","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.72835378202123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,"skinny","mostly_anything","socially","sometimes","dropped_out_of_high_school",69,"inc20000",20,"doesnt_want_kids","straight","likes_cats","agnosticism","scorpio","yes","single","california","oakland","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.37984917876283,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"thin","mostly_anything","socially","drugs_missing","graduated_from_college_university",73,"missing",76,"kids_missing","bisexual","has_dogs_and_dislikes_cats","religion_missing","pisces","sometimes","single","california","berkeley","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.09760432887441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"average","anything","socially","never","graduated_from_college_university",67,"missing",20,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","christianity","libra","no","single","california","menlo_park","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.08493357493672,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"thin","vegetarian","socially","never","graduated_from_college_university",68,"inc20000",4,"kids_missing","straight","pets_missing","atheism","leo","yes","single","california","san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.63848925695464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"fit","strictly_anything","socially","never","graduated_from_college_university",62,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","smokes_missing","single","california","san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86213137931304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"used_up","strictly_anything","socially","drugs_missing","graduated_from_masters_program",72,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","religion_missing","capricorn","no","single","california","san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.91960102378411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"average","mostly_anything","socially","drugs_missing","working_on_masters_program",72,"missing",0,"kids_missing","straight","pets_missing","religion_missing","gemini","no","single","california","san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.94743372188705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"fit","strictly_anything","socially","drugs_missing","graduated_from_masters_program",66,"missing",11,"doesnt_have_kids_and_doesnt_want_any","straight","likes_dogs_and_likes_cats","buddhism","virgo","no","single","california","berkeley","and_somewhat_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.67375793654958,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,"average","diet_missing","often","drugs_missing","graduated_from_masters_program",75,"missing",0,"kids_missing","straight","pets_missing","religion_missing","sagittarius","no","single","california","el_cerrito","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.56761444273084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"average","mostly_anything","socially","never","graduated_from_college_university",64,"missing",22,"doesnt_have_kids","straight","pets_missing","religion_missing","libra","no","single","california","other","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.42813479402879,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"curvy","mostly_anything","often","never","graduated_from_college_university",64,"missing",5,"kids_missing","straight","likes_dogs_and_dislikes_cats","religion_missing","leo","no","single","california","san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.23044892137827,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,"fit","mostly_anything","often","often","graduated_from_college_university",73,"missing",5,"kids_missing","straight","pets_missing","agnosticism","libra","sometimes","single","california","san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.01452053875792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,"fit","diet_missing","socially","never","graduated_from_masters_program",63,"missing",18,"kids_missing","straight","likes_dogs_and_has_cats","agnosticism","leo","no","single","california","san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.22401481137286,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23,"athletic","mostly_anything","socially","never","graduated_from_high_school",63,"missing",102,"kids_missing","straight","has_dogs_and_likes_cats","religion_missing","sign_missing","no","single","california","walnut_creek","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.21642983087625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,"bodytype_missing","strictly_vegetarian","socially","drugs_missing","graduated_from_masters_program",60,"missing",130,"kids_missing","straight","pets_missing","religion_missing","sign_missing","smokes_missing","single","california","berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"curvy","diet_missing","not_at_all","never","ed_missing",67,"missing",10,"has_a_kid","straight","has_cats","other","aquarius","no","single","california","menlo_park","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.93901977644867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,"fit","mostly_anything","socially","never","graduated_from_masters_program",70,"missing",56,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","sign_missing","no","single","california","san_francisco","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.36940141369662,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"thin","mostly_anything","socially","drugs_missing","graduated_from_college_university",73,"missing",103,"kids_missing","straight","likes_dogs","catholicism","sign_missing","no","single","california","san_mateo","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.21085336531489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,"athletic","mostly_anything","rarely","never","working_on_college_university",72,"missing",2,"kids_missing","straight","has_dogs_and_has_cats","atheism","taurus","no","single","california","alameda","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.83695673705955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"athletic","mostly_anything","socially","never","working_on_college_university",73,"missing",3,"kids_missing","straight","likes_dogs_and_dislikes_cats","religion_missing","pisces","no","single","california","alameda","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.00987563371216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,"fit","mostly_vegetarian","socially","drugs_missing","graduated_from_college_university",63,"missing",5,"kids_missing","straight","likes_dogs","religion_missing","taurus","no","single","california","san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.58331215198308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,"fit","mostly_anything","socially","drugs_missing","graduated_from_college_university",68,"missing",5,"kids_missing","straight","pets_missing","buddhism","sign_missing","no","single","california","san_francisco","and_laughing_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.56229286445647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"fit","diet_missing","rarely","never","graduated_from_college_university",72,"missing",229,"kids_missing","straight","pets_missing","catholicism","virgo","no","single","california","san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.22427401429426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,"fit","diet_missing","socially","never","graduated_from_law_school",72,"inc250000",1,"has_kids","straight","likes_dogs_and_likes_cats","buddhism","gemini","no","single","california","moraga","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.54406804435028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,"athletic","strictly_vegetarian","socially","never","graduated_from_college_university",68,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_has_cats","religion_missing","virgo","no","single","california","san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.33203427702752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,"average","strictly_anything","not_at_all","never","working_on_two_year_college",72,"missing",8,"kids_missing","straight","likes_dogs_and_has_cats","atheism","pisces","no","single","california","san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.85491302230786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"thin","mostly_anything","socially","never","graduated_from_college_university",75,"missing",4,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","libra","no","single","california","san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.39672227850377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30,"fit","diet_missing","rarely","drugs_missing","graduated_from_masters_program",69,"missing",0,"kids_missing","bisexual","likes_dogs_and_dislikes_cats","religion_missing","capricorn","no","single","california","berkeley","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.02448566769917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,"average","strictly_anything","often","never","graduated_from_college_university",67,"inc80000",56,"doesnt_have_kids_but_wants_them","straight","likes_dogs_and_likes_cats","other","sign_missing","no","single","california","san_francisco","and_very_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7160033436348,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"overweight","anything","not_at_all","never","graduated_from_college_university",75,"missing",1,"doesnt_have_kids","straight","likes_cats","christianity","libra","no","single","california","san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.42618582524451,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
36,"bodytype_missing","diet_missing","socially","never","graduated_from_college_university",67,"missing",51,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","cancer","no","single","california","san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.40517554621799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,"average","diet_missing","socially","never","graduated_from_college_university",64,"missing",0,"kids_missing","straight","has_dogs","religion_missing","taurus","no","single","california","oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.38881141347352,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"average","diet_missing","socially","never","graduated_from_space_camp",68,"missing",5,"kids_missing","straight","pets_missing","agnosticism","gemini","no","single","california","san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.44435712565603,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,"athletic","mostly_anything","socially","drugs_missing","graduated_from_ph_d_program",73,"missing",1,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","no","single","california","san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.32263271169222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"thin","diet_missing","socially","never","graduated_from_college_university",72,"missing",2,"kids_missing","straight","has_cats","religion_missing","aries","no","single","california","san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.48258776952677,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,"athletic","diet_missing","rarely","never","ed_missing",72,"inc80000",1,"kids_missing","straight","pets_missing","religion_missing","aries","no","single","california","oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.72015930340596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"curvy","mostly_anything","socially","never","graduated_from_masters_program",62,"missing",1,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","cancer","trying_to_quit","single","california","san_carlos","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.51587384371168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
26,"fit","diet_missing","socially","never","working_on_two_year_college",69,"missing",56,"kids_missing","straight","has_dogs_and_has_cats","religion_missing","sign_missing","no","single","california","san_mateo","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.41995574848976,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"fit","strictly_anything","often","never","graduated_from_college_university",68,"missing",1,"kids_missing","straight","pets_missing","christianity","capricorn","when_drinking","single","california","san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.27160930137883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"thin","anything","often","sometimes","graduated_from_college_university",70,"missing",123,"kids_missing","straight","likes_dogs_and_likes_cats","agnosticism","leo","no","seeing_someone","california","san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3142886609475,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
